episode,env_steps,return,loss
764,72676,498.0,-6.872499465942383
765,72806,130.0,-20.167343139648438
766,73306,500.0,-2.5253710746765137
767,73707,401.0,-3.844082832336426
768,74053,346.0,-5.386104583740234
769,74459,406.0,-14.220800399780273
770,74623,164.0,0.49716901779174805
771,75013,390.0,0.6005182266235352
772,75319,306.0,-3.7529447078704834
773,75819,500.0,-10.91314697265625
774,76175,356.0,-1.9612516164779663
775,76675,500.0,-4.294888496398926
776,76989,314.0,-1.3451378345489502
777,77322,333.0,0.1605650931596756
778,77560,238.0,-6.074590682983398
779,77806,246.0,-3.857161521911621
780,77926,120.0,1.8442991971969604
781,78156,230.0,1.774024486541748
782,78524,368.0,-4.387425899505615
783,78834,310.0,-3.067000389099121
784,79305,471.0,-6.085643768310547
785,79464,159.0,-3.997586250305176
786,79740,276.0,-5.061647415161133
787,79914,174.0,-4.053263187408447
788,80067,153.0,0.7298301458358765
789,80340,273.0,-6.985049724578857
790,80571,231.0,-8.9694242477417
791,80880,309.0,-2.3846287727355957
792,81275,395.0,-8.46767520904541
793,81775,500.0,-10.673053741455078
794,82203,428.0,-5.2736101150512695
795,82703,500.0,-7.407003879547119
796,82845,142.0,-1.719853401184082
797,83282,437.0,-1.559005856513977
798,83499,217.0,-2.504835367202759
799,83743,244.0,-6.196646213531494
800,83943,200.0,-2.77048659324646
801,84279,336.0,2.345484733581543
802,84486,207.0,3.5647807121276855
803,84773,287.0,3.1521568298339844
804,85209,436.0,-4.612159729003906
805,85497,288.0,-5.68280553817749
806,85997,500.0,6.533824920654297
807,86221,224.0,-0.8517700433731079
808,86502,281.0,-3.288060426712036
809,86719,217.0,-5.257165908813477
810,86830,111.0,-2.6072895526885986
811,87181,351.0,-4.1125922203063965
812,87375,194.0,-8.805580139160156
813,87553,178.0,-2.997619867324829
814,87872,319.0,0.3826649785041809
815,88372,500.0,2.3721718788146973
816,88659,287.0,-1.434434413909912
817,89132,473.0,-6.526630401611328
818,89373,241.0,3.1432509422302246
819,89669,296.0,0.45988261699676514
820,90090,421.0,-8.876572608947754
821,90372,282.0,-0.5072991251945496
822,90561,189.0,2.4545328617095947
823,90810,249.0,-0.35924893617630005
824,91310,500.0,-8.110949516296387
825,91574,264.0,-0.22869110107421875
826,91844,270.0,0.6603963971138
827,92344,500.0,-0.5829533934593201
828,92668,324.0,-1.740524411201477
829,92854,186.0,-6.436795711517334
830,92998,144.0,-1.732123613357544
831,93348,350.0,-6.0996809005737305
832,93498,150.0,-0.5759685039520264
833,93639,141.0,5.193519115447998
834,93922,283.0,-1.2569955587387085
835,94055,133.0,-1.8424303531646729
836,94299,244.0,-2.097379446029663
837,94462,163.0,-5.404045104980469
838,94648,186.0,-2.205578565597534
839,94989,341.0,-0.04839348793029785
840,95317,328.0,5.201266765594482
841,95621,304.0,-2.51811146736145
842,95883,262.0,-8.7128267288208
843,96126,243.0,0.8821674585342407
844,96274,148.0,4.785077095031738
845,96730,456.0,-9.683235168457031
846,97008,278.0,5.436310768127441
847,97508,500.0,-6.530487060546875
848,97798,290.0,1.1759085655212402
849,97971,173.0,4.102190017700195
850,98103,132.0,-1.3310158252716064
851,98435,332.0,0.3139791488647461
852,98677,242.0,1.939346194267273
853,98897,220.0,-4.5606160163879395
854,99240,343.0,-6.283276081085205
855,99469,229.0,-3.10819673538208
856,99632,163.0,-0.6958374977111816
857,100002,370.0,-3.005861282348633
858,100190,188.0,-6.497842311859131
859,100428,238.0,-7.420870304107666
860,100785,357.0,4.7344512939453125
861,101205,420.0,4.0006842613220215
862,101497,292.0,1.0146466493606567
863,101843,346.0,-8.673237800598145
864,102343,500.0,5.483686923980713
865,102614,271.0,-4.112152099609375
866,102951,337.0,3.058044910430908
867,103227,276.0,-2.036007881164551
868,103727,500.0,-5.514741897583008
869,104227,500.0,-5.910819053649902
870,104502,275.0,-12.665555953979492
871,104876,374.0,2.849555015563965
872,105242,366.0,1.5791997909545898
873,105533,291.0,-6.923519611358643
874,105827,294.0,3.0761125087738037
875,105946,119.0,0.33278733491897583
876,106216,270.0,-0.9344929456710815
877,106377,161.0,-0.43974119424819946
878,106679,302.0,-3.7791357040405273
879,106968,289.0,-5.557401657104492
880,107274,306.0,2.476302146911621
881,107515,241.0,-5.0565948486328125
882,108011,496.0,0.14238429069519043
883,108192,181.0,-1.516254186630249
884,108566,374.0,0.8057531714439392
885,108630,64.0,-4.827178955078125
886,108960,330.0,0.2902194857597351
887,109282,322.0,-0.45182904601097107
888,109732,450.0,-4.281394958496094
889,110130,398.0,7.882152557373047
890,110628,498.0,-5.2384467124938965
891,111128,500.0,-3.4327166080474854
892,111398,270.0,-0.4585632085800171
893,111898,500.0,-0.7618803977966309
894,112398,500.0,2.164902687072754
895,112749,351.0,-13.650961875915527
896,112918,169.0,-4.434688568115234
897,113418,500.0,1.111918330192566
898,113918,500.0,-7.10213041305542
899,114168,250.0,-0.7010095119476318
900,114522,354.0,-6.647425651550293
901,114929,407.0,-2.8191521167755127
902,115293,364.0,-8.334954261779785
903,115742,449.0,-1.2113831043243408
904,116237,495.0,-3.8947551250457764
905,116569,332.0,1.3626878261566162
906,117017,448.0,2.4990158081054688
907,117419,402.0,-3.986771821975708
908,117919,500.0,3.518834114074707
909,118394,475.0,-6.738962650299072
910,118894,500.0,-8.772085189819336
911,119394,500.0,-5.537637710571289
912,119894,500.0,-4.861663818359375
913,120394,500.0,4.122927665710449
914,120824,430.0,-3.516066551208496
915,121084,260.0,1.7258855104446411
916,121584,500.0,-2.566174030303955
917,122084,500.0,1.931276798248291
918,122337,253.0,-0.21857941150665283
919,122466,129.0,-1.21100652217865
920,122493,27.0,-2.7699031829833984
921,122993,500.0,-0.9410923719406128
922,123354,361.0,-6.5490827560424805
923,123707,353.0,-5.068046569824219
924,123961,254.0,-8.301586151123047
925,124317,356.0,-2.664785385131836
926,124758,441.0,1.6880329847335815
927,125096,338.0,-0.3706533908843994
928,125365,269.0,6.591149806976318
929,125754,389.0,-4.553776741027832
930,126254,500.0,-0.13525831699371338
931,126754,500.0,0.3014366626739502
932,127162,408.0,-12.72639274597168
933,127523,361.0,-2.6532254219055176
934,127804,281.0,-11.830453872680664
935,128304,500.0,6.737360954284668
936,128567,263.0,5.274572372436523
937,129067,500.0,5.9714884757995605
938,129167,100.0,4.445243835449219
939,129307,140.0,-5.260403156280518
940,129734,427.0,-7.249845027923584
941,130234,500.0,6.3277788162231445
942,130571,337.0,-1.1318670511245728
943,130903,332.0,0.31062018871307373
944,131196,293.0,-14.04765510559082
945,131571,375.0,-5.857933521270752
946,131967,396.0,-9.779501914978027
947,132331,364.0,-2.4914040565490723
948,132680,349.0,2.398367404937744
949,133180,500.0,-1.3825478553771973
950,133680,500.0,-0.17733517289161682
951,134175,495.0,-8.557108879089355
952,134675,500.0,2.4875285625457764
953,135175,500.0,-10.888588905334473
954,135675,500.0,-2.255298137664795
955,135971,296.0,-3.988518476486206
956,136471,500.0,2.6094882488250732
957,136632,161.0,1.8603699207305908
958,137132,500.0,5.575265884399414
959,137333,201.0,-0.5884074568748474
960,137833,500.0,6.096443176269531
961,138154,321.0,-4.449221611022949
962,138618,464.0,-3.2549378871917725
963,139118,500.0,-11.332462310791016
964,139580,462.0,-17.51910400390625
965,139747,167.0,-1.650860071182251
966,140247,500.0,-0.30026865005493164
967,140429,182.0,1.4520423412322998
968,140694,265.0,-3.7439956665039062
969,141194,500.0,1.4814047813415527
970,141359,165.0,-0.2790995240211487
971,141850,491.0,3.1280267238616943
972,142350,500.0,0.2589693069458008
973,142515,165.0,-7.9887189865112305
974,143015,500.0,-0.386832594871521
975,143515,500.0,-2.1204450130462646
976,143788,273.0,-2.0408859252929688
977,144288,500.0,1.2986929416656494
978,144694,406.0,-1.5659120082855225
979,144843,149.0,-4.723902702331543
980,144969,126.0,-0.3625084459781647
981,145286,317.0,-0.8080824017524719
982,145724,438.0,-9.518272399902344
983,146002,278.0,-4.455236911773682
984,146502,500.0,5.706333637237549
985,147002,500.0,-10.667169570922852
986,147213,211.0,-3.1675961017608643
987,147713,500.0,7.065650939941406
988,148213,500.0,-0.20800518989562988
989,148396,183.0,-6.47105598449707
990,148496,100.0,-4.064089298248291
991,148996,500.0,2.701051950454712
992,149440,444.0,-2.426666259765625
993,149940,500.0,-5.007922649383545
994,150440,500.0,-2.350005626678467
995,150940,500.0,-0.633171796798706
996,151440,500.0,2.3915646076202393
997,151940,500.0,1.6821918487548828
998,152440,500.0,2.825032949447632
999,152940,500.0,3.291494846343994
1000,153429,489.0,7.77679967880249
1001,153929,500.0,-0.5410515069961548
1002,154180,251.0,-10.367025375366211
1003,154680,500.0,1.01137113571167
1004,155180,500.0,3.0396957397460938
1005,155680,500.0,-0.4285855293273926
1006,156180,500.0,-2.8322558403015137
1007,156680,500.0,1.6019954681396484
1008,157180,500.0,-2.7955994606018066
1009,157384,204.0,-0.7337896823883057
1010,157884,500.0,7.271466255187988
1011,158384,500.0,-9.737074851989746
1012,158655,271.0,0.5716590881347656
1013,158864,209.0,0.7907619476318359
1014,159364,500.0,-4.11106014251709
1015,159864,500.0,2.6940600872039795
1016,160364,500.0,-4.6331257820129395
1017,160808,444.0,-0.6076385974884033
1018,161181,373.0,-0.7368745803833008
1019,161641,460.0,0.23617124557495117
1020,162141,500.0,4.319827556610107
1021,162507,366.0,-6.857957363128662
1022,163007,500.0,-7.7790961265563965
1023,163410,403.0,-6.340114116668701
1024,163647,237.0,-8.026978492736816
1025,163903,256.0,-3.0152015686035156
1026,164119,216.0,-5.834226608276367
1027,164587,468.0,0.7146136164665222
1028,165087,500.0,-1.9070186614990234
1029,165511,424.0,-5.529413223266602
1030,166001,490.0,1.0820839405059814
1031,166272,271.0,5.769080638885498
1032,166577,305.0,8.349251747131348
1033,167042,465.0,-0.39371955394744873
1034,167542,500.0,-0.1666254997253418
1035,167982,440.0,-0.33419179916381836
1036,168359,377.0,-18.363435745239258
1037,168603,244.0,-16.005590438842773
1038,168911,308.0,-5.945457458496094
1039,169411,500.0,0.10826897621154785
1040,169911,500.0,7.331884860992432
1041,170338,427.0,-3.8581597805023193
1042,170833,495.0,2.64078688621521
1043,171215,382.0,-7.272757530212402
1044,171420,205.0,-4.297391891479492
1045,171638,218.0,-4.66057825088501
1046,171997,359.0,-2.510145664215088
1047,172349,352.0,-1.0510247945785522
1048,172849,500.0,5.296591758728027
1049,173349,500.0,4.736258506774902
1050,173849,500.0,3.006378650665283
1051,174349,500.0,3.9587340354919434
1052,174709,360.0,-7.142746448516846
1053,174808,99.0,-5.70198917388916
1054,175225,417.0,-8.790791511535645
1055,175681,456.0,-3.0789594650268555
1056,176104,423.0,-5.266866683959961
1057,176226,122.0,-1.225301742553711
1058,176601,375.0,-11.126425743103027
1059,177089,488.0,-5.410477161407471
1060,177589,500.0,-8.424100875854492
1061,177930,341.0,-1.5232385396957397
1062,178430,500.0,-1.918743371963501
1063,178769,339.0,-2.2947607040405273
1064,179158,389.0,-4.585964202880859
1065,179358,200.0,-8.22957992553711
1066,179858,500.0,12.055594444274902
1067,180358,500.0,4.814436435699463
1068,180664,306.0,-8.738277435302734
1069,181164,500.0,13.021852493286133
1070,181523,359.0,-0.6789252758026123
1071,182023,500.0,4.705860137939453
1072,182523,500.0,5.63629150390625
1073,182659,136.0,-1.6064850091934204
1074,183159,500.0,-12.608640670776367
1075,183529,370.0,1.1282540559768677
1076,183779,250.0,-0.8479126691818237
1077,184279,500.0,2.4156737327575684
1078,184779,500.0,-13.989265441894531
1079,185279,500.0,1.8086036443710327
1080,185779,500.0,-4.842818260192871
1081,186279,500.0,0.9348576068878174
1082,186535,256.0,-3.21189022064209
1083,187035,500.0,0.43339991569519043
1084,187535,500.0,2.782186508178711
1085,188035,500.0,2.0119895935058594
1086,188433,398.0,0.9876172542572021
1087,188894,461.0,-3.8783578872680664
1088,189394,500.0,-4.233442783355713
1089,189894,500.0,-4.5958733558654785
1090,190135,241.0,-1.2696603536605835
1091,190635,500.0,1.790802240371704
1092,191135,500.0,3.972673177719116
1093,191635,500.0,-10.688514709472656
1094,192114,479.0,-19.168216705322266
1095,192565,451.0,-5.27188777923584
1096,192789,224.0,-3.1599843502044678
1097,193289,500.0,4.933191299438477
1098,193621,332.0,-9.311145782470703
1099,194121,500.0,-2.9807443618774414
1100,194434,313.0,-1.7804641723632812
1101,194934,500.0,-9.718279838562012
1102,195434,500.0,-4.168668746948242
1103,195934,500.0,0.8409207463264465
1104,196312,378.0,-13.98022747039795
1105,196812,500.0,3.998978853225708
1106,196972,160.0,7.429623603820801
1107,197167,195.0,4.999149799346924
1108,197550,383.0,-1.0891647338867188
1109,197732,182.0,-4.616749286651611
1110,198187,455.0,-9.104900360107422
1111,198650,463.0,3.8655359745025635
1112,199122,472.0,-18.919334411621094
1113,199579,457.0,-0.7903042435646057
1114,199875,296.0,-9.277682304382324
1115,200375,500.0,5.177943229675293
1116,200875,500.0,-3.617126941680908
1117,201375,500.0,-4.956325531005859
1118,201875,500.0,0.8962223529815674
1119,202375,500.0,-1.9032862186431885
1120,202875,500.0,4.454553604125977
1121,203375,500.0,-2.301997661590576
1122,203783,408.0,4.055145740509033
1123,204283,500.0,-4.2884416580200195
1124,204685,402.0,-8.322439193725586
1125,205185,500.0,6.300264358520508
1126,205685,500.0,-3.809342384338379
1127,206097,412.0,-3.0467545986175537
1128,206551,454.0,-11.730317115783691
1129,207051,500.0,-5.274686813354492
1130,207487,436.0,-10.445274353027344
1131,207987,500.0,0.2943384647369385
1132,208487,500.0,4.353021621704102
1133,208987,500.0,-3.9210917949676514
1134,209379,392.0,-5.468283176422119
1135,209817,438.0,-4.413472652435303
1136,209916,99.0,-4.884183883666992
1137,210356,440.0,-4.712000370025635
1138,210856,500.0,-2.048013210296631
1139,211356,500.0,2.7125205993652344
1140,211697,341.0,-2.8703057765960693
1141,212197,500.0,-0.9342488646507263
1142,212667,470.0,0.1390833854675293
1143,212935,268.0,-16.08803367614746
1144,213435,500.0,6.677321434020996
1145,213935,500.0,-9.405965805053711
1146,214391,456.0,2.628091812133789
1147,214891,500.0,-1.1657840013504028
1148,215391,500.0,1.4836894273757935
1149,215891,500.0,-0.46193844079971313
1150,216391,500.0,14.221914291381836
1151,216891,500.0,-3.5612881183624268
1152,217391,500.0,8.146432876586914
1153,217664,273.0,-15.439872741699219
1154,218164,500.0,-2.841383457183838
1155,218664,500.0,-2.4517643451690674
1156,219164,500.0,7.126020431518555
1157,219542,378.0,-5.277891635894775
1158,220042,500.0,-3.513986587524414
1159,220542,500.0,5.686091899871826
1160,220871,329.0,-1.8577162027359009
1161,221371,500.0,0.9788363575935364
1162,221871,500.0,5.686088562011719
1163,222142,271.0,2.384657859802246
1164,222584,442.0,-7.952352046966553
1165,223084,500.0,-0.2846996784210205
1166,223584,500.0,3.432655096054077
1167,224084,500.0,-2.9201362133026123
1168,224584,500.0,-13.067184448242188
1169,225084,500.0,0.1912693977355957
1170,225584,500.0,0.29491424560546875
1171,226084,500.0,2.4952633380889893
1172,226584,500.0,2.6537766456604004
1173,227084,500.0,6.4958600997924805
1174,227584,500.0,-4.292473316192627
1175,228084,500.0,5.9383544921875
1176,228445,361.0,-8.025705337524414
1177,228945,500.0,-7.169505596160889
1178,229445,500.0,-3.5149850845336914
1179,229772,327.0,-2.779477119445801
1180,230272,500.0,0.849448561668396
1181,230629,357.0,-0.836376965045929
1182,231129,500.0,1.9054991006851196
1183,231495,366.0,-9.19803237915039
1184,231995,500.0,-9.552421569824219
1185,232479,484.0,-3.6922194957733154
1186,232572,93.0,-0.30152440071105957
1187,233072,500.0,6.287635803222656
1188,233572,500.0,4.959021091461182
1189,234072,500.0,-4.4277238845825195
1190,234572,500.0,4.030251979827881
1191,235072,500.0,-4.580379962921143
1192,235572,500.0,3.446747303009033
1193,236072,500.0,-7.174469470977783
1194,236392,320.0,-5.464230060577393
1195,236892,500.0,8.244288444519043
1196,237194,302.0,-4.549903392791748
1197,237550,356.0,-6.3256025314331055
1198,238050,500.0,5.33309268951416
1199,238550,500.0,-5.819878101348877
1200,238904,354.0,-0.905685305595398
1201,239222,318.0,-2.123507261276245
1202,239707,485.0,-6.944690227508545
1203,240109,402.0,0.2152164727449417
1204,240609,500.0,-1.227735161781311
1205,241109,500.0,11.739137649536133
1206,241509,400.0,-0.07782337069511414
1207,242009,500.0,2.740168571472168
1208,242373,364.0,-10.967203140258789
1209,242873,500.0,-2.559216022491455
1210,243071,198.0,-2.060495376586914
1211,243571,500.0,-2.864741802215576
1212,243948,377.0,-12.951339721679688
1213,244448,500.0,-2.4300544261932373
1214,244948,500.0,0.9360033273696899
1215,245448,500.0,-1.9723747968673706
1216,245948,500.0,-4.762173652648926
1217,246448,500.0,-5.468850135803223
1218,246948,500.0,-13.042253494262695
1219,247212,264.0,-0.8945242166519165
1220,247712,500.0,-3.9483609199523926
1221,248055,343.0,-0.20096343755722046
1222,248555,500.0,-8.888858795166016
1223,249055,500.0,3.2386553287506104
1224,249433,378.0,1.9045864343643188
1225,249824,391.0,-2.9982752799987793
1226,250104,280.0,-3.3189094066619873
1227,250390,286.0,-10.832321166992188
1228,250594,204.0,-3.8008439540863037
1229,251087,493.0,-0.9626615047454834
1230,251462,375.0,-5.61320161819458
1231,251718,256.0,-17.38733673095703
1232,252169,451.0,-5.293261528015137
1233,252669,500.0,-0.27736949920654297
1234,253043,374.0,-10.384500503540039
1235,253270,227.0,-2.1872081756591797
1236,253589,319.0,-0.2607276141643524
1237,253773,184.0,-3.596752643585205
1238,253922,149.0,0.6733477115631104
1239,254289,367.0,-4.848692893981934
1240,254650,361.0,-7.564931869506836
1241,255150,500.0,-0.7901549339294434
1242,255416,266.0,-5.30040979385376
1243,255606,190.0,-11.30671215057373
1244,255931,325.0,-8.507325172424316
1245,256117,186.0,-10.12149715423584
1246,256287,170.0,-0.06667107343673706
1247,256539,252.0,4.59757137298584
1248,256896,357.0,-5.727998733520508
1249,257205,309.0,-4.588470458984375
1250,257458,253.0,-10.72603702545166
1251,257667,209.0,-6.267274856567383
1252,257992,325.0,-4.241458415985107
1253,258234,242.0,-8.348520278930664
1254,258734,500.0,0.4469265341758728
1255,259179,445.0,-8.728612899780273
1256,259679,500.0,-11.018507957458496
1257,260179,500.0,-7.153043746948242
1258,260679,500.0,4.214439868927002
1259,261179,500.0,0.2093753218650818
1260,261679,500.0,7.406947612762451
1261,262099,420.0,-5.206803321838379
1262,262372,273.0,-6.334124565124512
1263,262776,404.0,-19.677978515625
1264,263276,500.0,-3.4694042205810547
1265,263776,500.0,-11.111769676208496
1266,264071,295.0,-11.414198875427246
1267,264571,500.0,1.3645098209381104
1268,265071,500.0,3.092163324356079
1269,265571,500.0,6.924933433532715
1270,266071,500.0,5.094692230224609
1271,266571,500.0,3.0297703742980957
1272,266811,240.0,-10.426764488220215
1273,267146,335.0,-7.3131842613220215
1274,267646,500.0,-0.9709444046020508
1275,268146,500.0,-2.0391945838928223
1276,268458,312.0,5.730595111846924
1277,268958,500.0,-6.61967658996582
1278,269458,500.0,5.071303844451904
1279,269869,411.0,2.3730435371398926
1280,270040,171.0,-3.3786308765411377
1281,270540,500.0,-10.507695198059082
1282,271040,500.0,-8.009347915649414
1283,271540,500.0,0.8987753391265869
1284,271989,449.0,-9.589344024658203
1285,272489,500.0,0.43741703033447266
1286,272989,500.0,-3.8102736473083496
1287,273489,500.0,-1.560859203338623
1288,273989,500.0,10.33791446685791
1289,274489,500.0,-4.383803844451904
1290,274900,411.0,4.412207126617432
1291,275147,247.0,-4.737659454345703
1292,275647,500.0,1.9580180644989014
1293,276147,500.0,-1.1783676147460938
1294,276647,500.0,-0.9929981231689453
1295,277147,500.0,4.012683391571045
1296,277647,500.0,11.220436096191406
1297,277822,175.0,-2.746878147125244
1298,278322,500.0,1.2826790809631348
1299,278822,500.0,-1.765871286392212
1300,279322,500.0,-6.326458930969238
1301,279822,500.0,11.63398551940918
1302,280180,358.0,4.472229957580566
1303,280639,459.0,-11.565168380737305
1304,281139,500.0,-2.180224657058716
1305,281371,232.0,-2.4360103607177734
1306,281871,500.0,2.744367837905884
1307,282371,500.0,4.3187150955200195
1308,282871,500.0,-2.758847236633301
1309,283335,464.0,-8.245513916015625
1310,283797,462.0,4.549351215362549
1311,284297,500.0,-0.917111873626709
1312,284797,500.0,-2.7360329627990723
1313,285297,500.0,14.895471572875977
1314,285797,500.0,-11.614676475524902
1315,286297,500.0,3.909939765930176
1316,286616,319.0,-0.985226035118103
1317,287116,500.0,-3.471066474914551
1318,287616,500.0,1.2561630010604858
1319,288116,500.0,-7.189416885375977
1320,288616,500.0,-2.7284481525421143
1321,289116,500.0,-8.210248947143555
1322,289616,500.0,-9.685361862182617
1323,290116,500.0,2.507344961166382
1324,290323,207.0,-14.390569686889648
1325,290823,500.0,-4.3951640129089355
1326,291323,500.0,9.429143905639648
1327,291823,500.0,-7.931650161743164
1328,292323,500.0,0.496805340051651
1329,292823,500.0,-5.791225910186768
1330,293323,500.0,1.8390069007873535
1331,293823,500.0,-1.5738904476165771
1332,294074,251.0,-5.490105628967285
1333,294528,454.0,1.09442138671875
1334,294794,266.0,2.68569016456604
1335,295225,431.0,-3.3591361045837402
1336,295355,130.0,4.598319053649902
1337,295855,500.0,8.688871383666992
1338,296205,350.0,-8.227859497070312
1339,296468,263.0,-5.419068813323975
1340,296947,479.0,2.349405288696289
1341,297447,500.0,-8.544676780700684
1342,297762,315.0,4.392723560333252
1343,298158,396.0,-7.182610988616943
1344,298658,500.0,10.9600830078125
1345,298902,244.0,-8.301115036010742
1346,299402,500.0,-3.398057460784912
1347,299860,458.0,-7.393454551696777
1348,300311,451.0,0.6146053075790405
1349,300811,500.0,-1.3693774938583374
1350,301311,500.0,-9.283061027526855
1351,301811,500.0,1.056959629058838
1352,302240,429.0,-0.08477425575256348
1353,302740,500.0,-3.4483590126037598
1354,303240,500.0,-15.268521308898926
1355,303740,500.0,-2.320183277130127
1356,304036,296.0,-5.572740077972412
1357,304536,500.0,1.7715494632720947
1358,304788,252.0,-0.6651436686515808
1359,305288,500.0,2.1897542476654053
1360,305788,500.0,-4.576923370361328
1361,306288,500.0,2.8041820526123047
1362,306788,500.0,6.1066765785217285
1363,307288,500.0,5.299037933349609
1364,307788,500.0,7.091504096984863
1365,308082,294.0,-0.39972543716430664
1366,308383,301.0,-13.510086059570312
1367,308786,403.0,-9.794134140014648
1368,309189,403.0,-11.475105285644531
1369,309689,500.0,-11.512173652648926
1370,309816,127.0,3.5857090950012207
1371,310110,294.0,-3.243192434310913
1372,310610,500.0,-0.4920295476913452
1373,311110,500.0,-16.727783203125
1374,311610,500.0,-5.166984558105469
1375,312110,500.0,5.107537746429443
1376,312453,343.0,-10.069437980651855
1377,312953,500.0,5.29448938369751
1378,313453,500.0,-0.819697380065918
1379,313953,500.0,-10.989315032958984
1380,314453,500.0,1.5502020120620728
1381,314953,500.0,0.06592762470245361
1382,315262,309.0,-1.9329750537872314
1383,315762,500.0,-8.235440254211426
1384,315982,220.0,1.446458339691162
1385,316482,500.0,-13.361997604370117
1386,316852,370.0,-13.626720428466797
1387,317352,500.0,12.482009887695312
1388,317852,500.0,-5.643954277038574
1389,318352,500.0,-3.497892379760742
1390,318852,500.0,1.3670483827590942
1391,319246,394.0,-5.296610355377197
1392,319746,500.0,-18.903831481933594
1393,320246,500.0,-13.298099517822266
1394,320746,500.0,10.26566219329834
1395,321246,500.0,-7.673574447631836
1396,321746,500.0,4.654119491577148
1397,322246,500.0,-0.8814319372177124
1398,322746,500.0,-3.556905746459961
1399,323246,500.0,6.609931468963623
1400,323746,500.0,-8.151766777038574
1401,324246,500.0,6.269530296325684
1402,324550,304.0,-6.0192975997924805
1403,325050,500.0,-1.0932660102844238
1404,325550,500.0,-2.800086736679077
1405,326050,500.0,-11.565967559814453
1406,326550,500.0,0.8739696741104126
1407,327050,500.0,-0.5168310403823853
1408,327524,474.0,-19.99711036682129
1409,328024,500.0,-5.795439720153809
1410,328524,500.0,-12.361958503723145
1411,329024,500.0,2.057192087173462
1412,329524,500.0,-7.6463189125061035
1413,330024,500.0,-1.7648159265518188
1414,330524,500.0,3.082695960998535
1415,331024,500.0,11.229962348937988
1416,331524,500.0,-23.599666595458984
1417,332024,500.0,1.3908648490905762
1418,332524,500.0,6.147219657897949
1419,333024,500.0,-1.3245339393615723
1420,333524,500.0,0.9687645435333252
1421,333917,393.0,-9.654053688049316
1422,334417,500.0,4.695698261260986
1423,334917,500.0,-12.813897132873535
1424,335083,166.0,-1.2764277458190918
1425,335583,500.0,-5.7119140625
1426,335760,177.0,-3.4344754219055176
1427,336260,500.0,-3.30375599861145
1428,336760,500.0,8.627812385559082
1429,337260,500.0,-4.716261863708496
1430,337760,500.0,-0.36902981996536255
1431,338260,500.0,-7.370795249938965
1432,338760,500.0,1.6275644302368164
1433,339260,500.0,4.247795581817627
1434,339473,213.0,-7.1067047119140625
1435,339883,410.0,-10.24323844909668
1436,340383,500.0,-1.4093742370605469
1437,340883,500.0,-13.75229549407959
1438,341383,500.0,0.6804287433624268
1439,341883,500.0,-16.668212890625
1440,342383,500.0,-11.09359359741211
1441,342883,500.0,3.786011219024658
1442,343383,500.0,0.6469757556915283
1443,343883,500.0,-13.006000518798828
1444,344383,500.0,-2.4647557735443115
1445,344883,500.0,0.3072453439235687
1446,345383,500.0,-11.035454750061035
1447,345707,324.0,-1.929847002029419
1448,346207,500.0,4.198017120361328
1449,346707,500.0,-9.59528636932373
1450,347207,500.0,-2.35632061958313
1451,347707,500.0,-24.37360954284668
1452,347913,206.0,2.276571750640869
1453,348099,186.0,-3.6408016681671143
1454,348599,500.0,-5.0391950607299805
1455,349099,500.0,-9.804473876953125
1456,349599,500.0,-6.538991928100586
1457,350024,425.0,-14.225069999694824
1458,350524,500.0,-2.8699839115142822
1459,351016,492.0,-6.326485633850098
1460,351516,500.0,5.639952659606934
1461,352016,500.0,-3.0094950199127197
1462,352516,500.0,15.545611381530762
1463,352796,280.0,4.821610450744629
1464,353296,500.0,-0.6558651924133301
1465,353796,500.0,-2.9708261489868164
1466,354296,500.0,-2.8046860694885254
1467,354513,217.0,-3.314622163772583
1468,354851,338.0,-0.8124673962593079
1469,355351,500.0,2.9899797439575195
1470,355851,500.0,2.218294143676758
1471,356269,418.0,-6.721085071563721
1472,356769,500.0,-8.036587715148926
1473,357074,305.0,-7.2337965965271
1474,357574,500.0,-4.911840915679932
1475,357982,408.0,-11.21233081817627
1476,358482,500.0,-6.904186248779297
1477,358806,324.0,-3.2638068199157715
1478,359306,500.0,2.454559326171875
1479,359806,500.0,1.9811053276062012
1480,360306,500.0,5.5988054275512695
1481,360806,500.0,-7.9961395263671875
1482,361274,468.0,-5.163437843322754
1483,361774,500.0,-4.34722900390625
1484,362220,446.0,-1.204699993133545
1485,362720,500.0,-2.22532057762146
1486,362982,262.0,-5.837278842926025
1487,363482,500.0,9.947928428649902
1488,363982,500.0,8.5074462890625
1489,364482,500.0,3.8532776832580566
1490,364982,500.0,10.74599552154541
1491,365188,206.0,-9.381839752197266
1492,365505,317.0,0.8666222095489502
1493,365872,367.0,-1.8623056411743164
1494,366176,304.0,1.6141390800476074
1495,366657,481.0,-5.451014518737793
1496,367157,500.0,3.5340487957000732
1497,367657,500.0,0.426080584526062
1498,368157,500.0,1.761723518371582
1499,368657,500.0,14.744024276733398
1500,368890,233.0,-3.335261106491089
